592 9624
514 487 -61.7283950617
514 490 36.0082304527
514 511 -30.8641975309
514 514 586.4197530864
514 517 -30.8641975309
515 352 -154.3209876543
515 353 -66.8724279835
515 376 -10.2880658436
515 377 18.0041152263
515 378 -10.2880658436
515 379 30.8641975309
515 380 -30.8641975309
515 382 -10.2880658436
515 383 18.0041152263
515 384 10.2880658436
515 485 -66.8724279835
515 486 -154.3209876543
515 488 -267.4897119342
515 491 -66.8724279835
515 492 154.3209876543
515 512 -30.8641975309
515 513 30.8641975309
515 515 586.4197530864
515 518 -30.8641975309
515 519 -30.8641975309
516 354 36.0082304527
516 376 -77.1604938272
516 377 10.2880658436
516 378 -33.4362139918
516 381 -30.8641975309
516 382 77.1604938272
516 383 -10.2880658436
516 384 -33.4362139918
516 485 -154.3209876543
516 486 -66.8724279835
516 489 -61.7283950617
516 491 154.3209876543
516 492 -66.8724279835
516 512 72.0164609053
516 513 -133.7448559671
516 516 586.4197530864
516 518 -72.0164609053
516 519 -133.7448559671
517 382 -133.7448559671
517 383 -30.8641975309
517 490 -61.7283950617
517 514 -30.8641975309
517 517 390.9465020576
517 520 -30.8641975309
518 382 -72.0164609053
518 383 -30.8641975309
518 491 -267.4897119342
518 515 -30.8641975309
518 516 -72.0164609053
518 518 390.9465020576
518 521 -30.8641975309
518 522 72.0164609053
519 384 -30.8641975309
519 492 -61.7283950617
519 515 -30.8641975309
519 516 -133.7448559671
519 519 390.9465020576
519 521 30.8641975309
519 522 -133.7448559671
520 358 -66.8724279835
520 359 -154.3209876543
520 382 -33.4362139918
520 383 10.2880658436
520 384 -77.1604938272
520 385 -133.7448559671
520 386 72.0164609053
520 388 -33.4362139918
520 389 10.2880658436
520 390 77.1604938272
520 490 36.0082304527
520 493 -61.7283950617
520 496 36.0082304527
520 517 -30.8641975309
520 520 586.4197530864
520 523 -30.8641975309
521 358 -154.3209876543
521 359 -66.8724279835
521 382 -10.2880658436
521 383 18.0041152263
521 384 -10.2880658436
521 385 30.8641975309
521 386 -30.8641975309
521 388 -10.2880658436
521 389 18.0041152263
521 390 10.2880658436
521 491 -66.8724279835
521 492 -154.3209876543
521 494 -267.4897119342
521 497 -66.8724279835
521 498 154.3209876543
521 518 -30.8641975309
521 519 30.8641975309
521 521 586.4197530864
521 524 -30.8641975309
521 525 -30.8641975309
522 360 36.0082304527
522 382 -77.1604938272
522 383 10.2880658436
522 384 -33.4362139918
522 387 -30.8641975309
522 388 77.1604938272
522 389 -10.2880658436
522 390 -33.4362139918
522 491 -154.3209876543
522 492 -66.8724279835
522 495 -61.7283950617
522 497 154.3209876543
522 498 -66.8724279835
522 518 72.0164609053
522 519 -133.7448559671
522 522 586.4197530864
522 524 -72.0164609053
522 525 -133.7448559671
523 388 -133.7448559671
523 389 -30.8641975309
523 496 -61.7283950617
523 520 -30.8641975309
523 523 390.9465020576
523 526 -30.8641975309
524 388 -72.0164609053
524 389 -30.8641975309
524 497 -267.4897119342
524 521 -30.8641975309
524 522 -72.0164609053
524 524 390.9465020576
524 527 -30.8641975309
524 528 72.0164609053
525 390 -30.8641975309
525 498 -61.7283950617
525 521 -30.8641975309
525 522 -133.7448559671
525 525 390.9465020576
525 527 30.8641975309
525 528 -133.7448559671
526 364 -66.8724279835
526 365 -154.3209876543
526 388 -33.4362139918
526 389 10.2880658436
526 390 -77.1604938272
526 391 -133.7448559671
526 392 72.0164609053
526 394 -33.4362139918
526 395 10.2880658436
526 396 77.1604938272
526 496 36.0082304527
526 499 -61.7283950617
526 502 36.0082304527
526 523 -30.8641975309
526 526 586.4197530864
526 529 -30.8641975309
527 364 -154.3209876543
527 365 -66.8724279835
527 388 -10.2880658436
527 389 18.0041152263
527 390 -10.2880658436
527 391 30.8641975309
527 392 -30.8641975309
527 394 -10.2880658436
527 395 18.0041152263
527 396 10.2880658436
527 497 -66.8724279835
527 498 -154.3209876543
527 500 -267.4897119342
527 503 -66.8724279835
527 504 154.3209876543
527 524 -30.8641975309
527 525 30.8641975309
527 527 586.4197530864
527 530 -30.8641975309
527 531 -30.8641975309
528 366 36.0082304527
528 388 -77.1604938272
528 389 10.2880658436
528 390 -33.4362139918
528 393 -30.8641975309
528 394 77.1604938272
528 395 -10.2880658436
528 396 -33.4362139918
528 497 -154.3209876543
528 498 -66.8724279835
528 501 -61.7283950617
528 503 154.3209876543
528 504 -66.8724279835
528 524 72.0164609053
528 525 -133.7448559671
528 528 586.4197530864
528 530 -72.0164609053
528 531 -133.7448559671
529 394 -133.7448559671
529 395 -30.8641975309
529 502 -61.7283950617
529 526 -30.8641975309
529 529 390.9465020576
529 532 -30.8641975309
530 394 -72.0164609053
530 395 -30.8641975309
530 503 -267.4897119342
530 527 -30.8641975309
530 528 -72.0164609053
530 530 390.9465020576
530 533 -30.8641975309
530 534 72.0164609053
531 396 -30.8641975309
531 504 -61.7283950617
531 527 -30.8641975309
531 528 -133.7448559671
531 531 390.9465020576
531 533 30.8641975309
531 534 -133.7448559671
532 370 -66.8724279835
532 371 -154.3209876543
532 394 -33.4362139918
532 395 10.2880658436
532 396 -77.1604938272
532 397 -133.7448559671
532 398 72.0164609053
532 400 -33.4362139918
532 401 10.2880658436
532 402 77.1604938272
532 502 36.0082304527
532 505 -61.7283950617
532 508 36.0082304527
532 529 -30.8641975309
532 532 586.4197530864
532 535 -30.8641975309
533 370 -154.3209876543
533 371 -66.8724279835
533 394 -10.2880658436
533 395 18.0041152263
533 396 -10.2880658436
533 397 30.8641975309
533 398 -30.8641975309
533 400 -10.2880658436
533 401 18.0041152263
533 402 10.2880658436
533 503 -66.8724279835
533 504 -154.3209876543
533 506 -267.4897119342
533 509 -66.8724279835
533 510 154.3209876543
533 530 -30.8641975309
533 531 30.8641975309
533 533 586.4197530864
533 536 -30.8641975309
533 537 -30.8641975309
534 372 36.0082304527
534 394 -77.1604938272
534 395 10.2880658436
534 396 -33.4362139918
534 399 -30.8641975309
534 400 77.1604938272
534 401 -10.2880658436
534 402 -33.4362139918
534 503 -154.3209876543
534 504 -66.8724279835
534 507 -61.7283950617
534 509 154.3209876543
534 510 -66.8724279835
534 530 72.0164609053
534 531 -133.7448559671
534 534 586.4197530864
534 536 -72.0164609053
534 537 -133.7448559671
535 400 -66.8724279835
535 401 -15.4320987654
535 402 -15.4320987654
535 508 -30.8641975309
535 532 -30.8641975309
535 535 195.4732510288
536 400 -36.0082304527
536 401 -15.4320987654
536 509 -133.7448559671
536 510 -30.8641975309
536 533 -30.8641975309
536 534 -72.0164609053
536 536 195.4732510288
536 537 102.8806584362
537 400 -36.0082304527
537 402 -15.4320987654
537 509 -72.0164609053
537 510 -30.8641975309
537 533 -30.8641975309
537 534 -133.7448559671
537 536 102.8806584362
537 537 195.4732510288
538 403 -66.8724279835
538 404 -36.0082304527
538 405 -36.0082304527
538 406 -33.4362139918
538 407 -10.2880658436
538 408 77.1604938272
538 430 -33.4362139918
538 431 77.1604938272
538 432 -10.2880658436
538 538 146.6049382716
538 539 -25.7201646091
538 540 -25.7201646091
538 541 -15.4320987654
538 543 -15.4320987654
538 565 -15.4320987654
538 566 -15.4320987654
538 568 18.0041152263
538 569 10.2880658436
538 570 10.2880658436
539 403 -15.4320987654
539 404 -15.4320987654
539 406 10.2880658436
539 407 18.0041152263
539 408 -10.2880658436
539 430 77.1604938272
539 431 -33.4362139918
539 432 10.2880658436
539 538 -25.7201646091
539 539 146.6049382716
539 540 25.7201646091
539 542 -15.4320987654
539 543 15.4320987654
539 565 -36.0082304527
539 566 -66.8724279835
539 567 36.0082304527
539 568 -10.2880658436
539 569 -33.4362139918
539 570 -77.1604938272
540 403 -15.4320987654
540 405 -15.4320987654
540 406 77.1604938272
540 407 10.2880658436
540 408 -33.4362139918
540 430 10.2880658436
540 431 -10.2880658436
540 432 18.0041152263
540 538 -25.7201646091
540 539 25.7201646091
540 540 146.6049382716
540 541 -36.0082304527
540 542 36.0082304527
540 543 -66.8724279835
540 566 15.4320987654
540 567 -15.4320987654
540 568 -10.2880658436
540 569 -77.1604938272
540 570 -33.4362139918
541 406 -133.7448559671
541 407 30.8641975309
541 538 -15.4320987654
541 540 -36.0082304527
541 541 195.4732510288
541 542 -102.8806584362
541 544 -15.4320987654
541 546 36.0082304527
541 568 -30.8641975309
541 569 72.0164609053
542 406 72.0164609053
542 407 -30.8641975309
542 539 -15.4320987654
542 540 36.0082304527
542 541 -102.8806584362
542 542 195.4732510288
542 545 -15.4320987654
542 546 -36.0082304527
542 568 30.8641975309
542 569 -133.7448559671
543 408 -30.8641975309
543 538 -15.4320987654
543 539 15.4320987654
543 540 -66.8724279835
543 543 195.4732510288
543 544 15.4320987654
543 545 -15.4320987654
543 546 -66.8724279835
543 570 -30.8641975309
544 406 -33.4362139918
544 407 -10.2880658436
544 408 -77.1604938272
544 409 -133.7448559671
544 410 -72.0164609053
544 412 -33.4362139918
544 413 -10.2880658436
544 414 77.1604938272
544 436 -66.8724279835
544 437 154.3209876543
544 541 -15.4320987654
544 543 15.4320987654
544 544 293.2098765432
544 545 -51.4403292181
544 547 -15.4320987654
544 549 -15.4320987654
544 568 18.0041152263
544 569 10.2880658436
544 570 -10.2880658436
544 571 -30.8641975309
544 572 -30.8641975309
544 574 18.0041152263
544 575 10.2880658436
544 576 10.2880658436
545 406 10.2880658436
545 407 18.0041152263
545 408 10.2880658436
545 409 -30.8641975309
545 410 -30.8641975309
545 412 10.2880658436
545 413 18.0041152263
545 414 -10.2880658436
545 436 154.3209876543
545 437 -66.8724279835
545 542 -15.4320987654
545 543 -15.4320987654
545 544 -51.4403292181
545 545 293.2098765432
545 548 -15.4320987654
545 549 15.4320987654
545 568 -10.2880658436
545 569 -33.4362139918
545 570 77.1604938272
545 571 -72.0164609053
545 572 -133.7448559671
545 574 -10.2880658436
545 575 -33.4362139918
545 576 -77.1604938272
546 406 -77.1604938272
546 407 -10.2880658436
546 408 -33.4362139918
546 411 -30.8641975309
546 412 77.1604938272
546 413 10.2880658436
546 414 -33.4362139918
546 438 36.0082304527
546 541 36.0082304527
546 542 -36.0082304527
546 543 -66.8724279835
546 546 293.2098765432
546 547 -36.0082304527
546 548 36.0082304527
546 549 -66.8724279835
546 568 10.2880658436
546 569 77.1604938272
546 570 -33.4362139918
546 573 -30.8641975309
546 574 -10.2880658436
546 575 -77.1604938272
546 576 -33.4362139918
547 412 -133.7448559671
547 413 30.8641975309
547 544 -15.4320987654
547 546 -36.0082304527
547 547 195.4732510288
547 548 -102.8806584362
547 550 -15.4320987654
547 552 36.0082304527
547 574 -30.8641975309
547 575 72.0164609053
548 412 72.0164609053
548 413 -30.8641975309
548 545 -15.4320987654
548 546 36.0082304527
548 547 -102.8806584362
548 548 195.4732510288
548 551 -15.4320987654
548 552 -36.0082304527
548 574 30.8641975309
548 575 -133.7448559671
549 414 -30.8641975309
549 544 -15.4320987654
549 545 15.4320987654
549 546 -66.8724279835
549 549 195.4732510288
549 550 15.4320987654
549 551 -15.4320987654
549 552 -66.8724279835
549 576 -30.8641975309
550 412 -33.4362139918
550 413 -10.2880658436
550 414 -77.1604938272
550 415 -133.7448559671
550 416 -72.0164609053
550 418 -33.4362139918
550 419 -10.2880658436
550 420 77.1604938272
550 442 -66.8724279835
550 443 154.3209876543
550 547 -15.4320987654
550 549 15.4320987654
550 550 293.2098765432
550 551 -51.4403292181
550 553 -15.4320987654
550 555 -15.4320987654
550 574 18.0041152263
550 575 10.2880658436
550 576 -10.2880658436
550 577 -30.8641975309
550 578 -30.8641975309
550 580 18.0041152263
550 581 10.2880658436
550 582 10.2880658436
551 412 10.2880658436
551 413 18.0041152263
551 414 10.2880658436
551 415 -30.8641975309
551 416 -30.8641975309
551 418 10.2880658436
551 419 18.0041152263
551 420 -10.2880658436
551 442 154.3209876543
551 443 -66.8724279835
551 548 -15.4320987654
551 549 -15.4320987654
551 550 -51.4403292181
551 551 293.2098765432
551 554 -15.4320987654
551 555 15.4320987654
551 574 -10.2880658436
551 575 -33.4362139918
551 576 77.1604938272
551 577 -72.0164609053
551 578 -133.7448559671
551 580 -10.2880658436
551 581 -33.4362139918
551 582 -77.1604938272
552 412 -77.1604938272
552 413 -10.2880658436
552 414 -33.4362139918
552 417 -30.8641975309
552 418 77.1604938272
552 419 10.2880658436
552 420 -33.4362139918
552 444 36.0082304527
552 547 36.0082304527
552 548 -36.0082304527
552 549 -66.8724279835
552 552 293.2098765432
552 553 -36.0082304527
552 554 36.0082304527
552 555 -66.8724279835
552 574 10.2880658436
552 575 77.1604938272
552 576 -33.4362139918
552 579 -30.8641975309
552 580 -10.2880658436
552 581 -77.1604938272
552 582 -33.4362139918
553 418 -133.7448559671
553 419 30.8641975309
553 550 -15.4320987654
553 552 -36.0082304527
553 553 195.4732510288
553 554 -102.8806584362
553 556 -15.4320987654
553 558 36.0082304527
553 580 -30.8641975309
553 581 72.0164609053
554 418 72.0164609053
554 419 -30.8641975309
554 551 -15.4320987654
554 552 36.0082304527
554 553 -102.8806584362
554 554 195.4732510288
554 557 -15.4320987654
554 558 -36.0082304527
554 580 30.8641975309
554 581 -133.7448559671
555 420 -30.8641975309
555 550 -15.4320987654
555 551 15.4320987654
555 552 -66.8724279835
555 555 195.4732510288
555 556 15.4320987654
555 557 -15.4320987654
555 558 -66.8724279835
555 582 -30.8641975309
556 418 -33.4362139918
556 419 -10.2880658436
556 420 -77.1604938272
556 421 -133.7448559671
556 422 -72.0164609053
556 424 -33.4362139918
556 425 -10.2880658436
556 426 77.1604938272
556 448 -66.8724279835
556 449 154.3209876543
556 553 -15.4320987654
556 555 15.4320987654
556 556 293.2098765432
556 557 -51.4403292181
556 559 -15.4320987654
556 561 -15.4320987654
556 580 18.0041152263
556 581 10.2880658436
556 582 -10.2880658436
556 583 -30.8641975309
556 584 -30.8641975309
556 586 18.0041152263
556 587 10.2880658436
556 588 10.2880658436
557 418 10.2880658436
557 419 18.0041152263
557 420 10.2880658436
557 421 -30.8641975309
557 422 -30.8641975309
557 424 10.2880658436
557 425 18.0041152263
557 426 -10.2880658436
557 448 154.3209876543
557 449 -66.8724279835
557 554 -15.4320987654
557 555 -15.4320987654
557 556 -51.4403292181
557 557 293.2098765432
557 560 -15.4320987654
557 561 15.4320987654
557 580 -10.2880658436
557 581 -33.4362139918
557 582 77.1604938272
557 583 -72.0164609053
557 584 -133.7448559671
557 586 -10.2880658436
557 587 -33.4362139918
557 588 -77.1604938272
558 418 -77.1604938272
558 419 -10.2880658436
558 420 -33.4362139918
558 423 -30.8641975309
558 424 77.1604938272
558 425 10.2880658436
558 426 -33.4362139918
558 450 36.0082304527
558 553 36.0082304527
558 554 -36.0082304527
558 555 -66.8724279835
558 558 293.2098765432
558 559 -36.0082304527
558 560 36.0082304527
558 561 -66.8724279835
558 580 10.2880658436
558 581 77.1604938272
558 582 -33.4362139918
558 585 -30.8641975309
558 586 -10.2880658436
558 587 -77.1604938272
558 588 -33.4362139918
559 424 -133.7448559671
559 425 30.8641975309
559 556 -15.4320987654
559 558 -36.0082304527
559 559 195.4732510288
559 560 -102.8806584362
559 562 -15.4320987654
559 564 36.0082304527
559 586 -30.8641975309
559 587 72.0164609053
560 424 72.0164609053
560 425 -30.8641975309
560 557 -15.4320987654
560 558 36.0082304527
560 559 -102.8806584362
560 560 195.4732510288
560 563 -15.4320987654
560 564 -36.0082304527
560 586 30.8641975309
560 587 -133.7448559671
561 426 -30.8641975309
561 556 -15.4320987654
561 557 15.4320987654
561 558 -66.8724279835
561 561 195.4732510288
561 562 15.4320987654
561 563 -15.4320987654
561 564 -66.8724279835
561 588 -30.8641975309
562 424 -33.4362139918
562 425 -10.2880658436
562 426 -77.1604938272
562 427 -66.8724279835
562 428 -36.0082304527
562 429 36.0082304527
562 454 -33.4362139918
562 455 77.1604938272
562 456 10.2880658436
562 559 -15.4320987654
562 561 15.4320987654
562 562 146.6049382716
562 563 -25.7201646091
562 564 25.7201646091
562 586 18.0041152263
562 587 10.2880658436
562 588 -10.2880658436
562 589 -15.4320987654
562 590 -15.4320987654
563 424 10.2880658436
563 425 18.0041152263
563 426 10.2880658436
563 427 -15.4320987654
563 428 -15.4320987654
563 454 77.1604938272
563 455 -33.4362139918
563 456 -10.2880658436
563 560 -15.4320987654
563 561 -15.4320987654
563 562 -25.7201646091
563 563 146.6049382716
563 564 -25.7201646091
563 586 -10.2880658436
563 587 -33.4362139918
563 588 77.1604938272
563 589 -36.0082304527
563 590 -66.8724279835
563 591 -36.0082304527
564 424 -77.1604938272
564 425 -10.2880658436
564 426 -33.4362139918
564 427 15.4320987654
564 429 -15.4320987654
564 454 -10.2880658436
564 455 10.2880658436
564 456 18.0041152263
564 559 36.0082304527
564 560 -36.0082304527
564 561 -66.8724279835
564 562 25.7201646091
564 563 -25.7201646091
564 564 146.6049382716
564 586 10.2880658436
564 587 77.1604938272
564 588 -33.4362139918
564 590 -15.4320987654
564 591 -15.4320987654
565 430 -133.7448559671
565 432 30.8641975309
565 538 -15.4320987654
565 539 -36.0082304527
565 565 195.4732510288
565 567 -102.8806584362
565 568 -30.8641975309
565 570 72.0164609053
566 431 -30.8641975309
566 538 -15.4320987654
566 539 -66.8724279835
566 540 15.4320987654
566 566 195.4732510288
566 569 -30.8641975309
567 430 72.0164609053
567 432 -30.8641975309
567 539 36.0082304527
567 540 -15.4320987654
567 565 -102.8806584362
567 567 195.4732510288
567 568 30.8641975309
567 570 -133.7448559671
568 406 -66.8724279835
568 407 -154.3209876543
568 430 -66.8724279835
568 432 -154.3209876543
568 433 -267.4897119342
568 436 -66.8724279835
568 438 154.3209876543
568 460 -66.8724279835
568 461 154.3209876543
568 538 18.0041152263
568 539 -10.2880658436
568 540 -10.2880658436
